project,area_bucket,district,tenure,propertyType,avg_buy,most_recent_buy,avg_buy_2020,avg_buy_2021,avg_buy_2022,avg_buy_2023,avg_buy_2024,avg_buy_2025,avg_rent,most_recent_rent,avg_rent_2020,avg_rent_2021,avg_rent_2022,avg_rent_2023,avg_rent_2024,avg_rent_2025,ROI
BAN GUAN PARK,350-400,10.0,Freehold,Semi-detached,9010600.0,9000000.0,,7725000.0,8950000.0,10867400.0,8000000.0,9000000.0,11351.612903225807,23000.0,,8671.42857142857,10642.857142857143,16250.0,14000.0,17500.0,32.608695652173914
BAN GUAN PARK,400-450,10.0,Freehold,Detached,11550000.0,10000000.0,,,13100000.0,10000000.0,,,15400.0,28200.0,,9000.0,9000.0,28200.0,,,29.55082742316785
BAN GUAN PARK,450-500,,,,,,,,,,,,22000.0,22000.0,,,,22000.0,,,
BAN GUAN PARK,500-550,,,,,,,,,,,,16129.333333333334,18500.0,,14944.0,,18500.0,,,
BAN GUAN PARK,550-600,10.0,Freehold,Detached,12450000.0,12000000.0,,12900000.0,12000000.0,,,,18700.0,23500.0,,13000.0,11000.0,23000.0,,23500.0,42.5531914893617
BAN GUAN PARK,600-650,,,,,,,,,,,,11850.0,16500.0,,11850.0,,,,,
BAN GUAN PARK,650-700,,,,,,,,,,,,16375.0,27500.0,,13500.0,17000.0,12000.0,27500.0,,
BAN GUAN PARK,750-800,,,,,,,,,,,,19666.666666666668,25000.0,,17000.0,25000.0,,,,
BAN GUAN PARK,>800,,,,,,,,,,,,15000.0,15000.0,,15000.0,,,,,
BANYAN CONDOMINIUM,100-110,,,,,,,,,,,,3575.0,3850.0,,,3300.0,,3850.0,,
BANYAN CONDOMINIUM,100-150,5.0,Freehold,Condominium,1925000.0,1950000.0,,1900000.0,1950000.0,,,,,,,,,,,,
BANYAN CONDOMINIUM,110-120,,,,,,,,,,,,3883.3333333333335,4000.0,,3100.0,4000.0,4366.666666666667,,,
BANYAN CONDOMINIUM,130-140,,,,,,,,,,,,4378.875,5000.0,,3427.5714285714284,4233.333333333333,5175.0,4990.0,5025.0,
BANYAN CONDOMINIUM,140-150,,,,,,,,,,,,4322.207547169812,4700.0,3318.0,3572.0416666666665,3868.28,4772.0,4995.0,4836.363636363636,
BANYAN CONDOMINIUM,150-160,,,,,,,,,,,,4139.25,4800.0,,3321.0,3739.5,5300.0,4862.5,,
BANYAN CONDOMINIUM,150-200,5.0,Freehold,Condominium,2200000.0,2200000.0,,,2200000.0,,,,,,,,,,,,
BANYAN CONDOMINIUM,160-170,,,,,,,,,,,,4666.666666666667,5200.0,,3800.0,5000.0,,5200.0,,
BANYAN CONDOMINIUM,170-180,,,,,,,,,,,,4496.882352941177,4700.0,,3608.5,4578.25,4850.0,4900.0,4700.0,
BANYAN PARK,150-160,5.0,Freehold,Terrace,3128000.0,3128000.0,,3128000.0,,,,,,,,,,,,,
BANYAN PARK,150-200,5.0,Freehold,Terrace,4110000.0,4800000.0,2980000.0,,,,4550000.0,4800000.0,5025.0,4900.0,,5025.0,,,,,81.63265306122449
BANYAN PARK,200-250,5.0,Freehold,Terrace,4618000.0,4618000.0,,,4618000.0,,,,8550.0,8500.0,,,,8550.0,,,45.27450980392157
BANYAN PARK,250-300,,,,,,,,,,,,10025.0,11500.0,,6800.0,,10900.0,,11500.0,
BANYAN PARK,350-400,5.0,Freehold,Semi-detached,5100000.0,5100000.0,,5100000.0,,,,,5800.0,5800.0,,5800.0,,,,,73.27586206896551
BANYAN VILLAS,100-150,26.0,Freehold,Terrace,3575000.0,3750000.0,,,3400000.0,,3750000.0,,,,,,,,,,
BANYAN VILLAS,150-200,26.0,Freehold,Terrace,3970400.0,4580000.0,,3731200.0,3600000.0,,4580000.0,,6139.75,7350.0,,5549.5,6110.0,7350.0,,,51.92743764172335
BANYAN VILLAS,200-250,26.0,Freehold,Terrace,4046745.0,3850000.0,,,4046745.0,,,,6533.35,7750.0,,5318.0,5363.0,6764.285714285715,6908.333333333333,6850.0,41.39784946236559
BANYAN VILLAS,250-300,,,,,,,,,,,,5782.25,6000.0,,5309.5,6255.0,,,,
BANYAN VILLAS,300-350,,,,,,,,,,,,6153.5,6574.0,,6153.5,,,,,
BANYAN VILLAS,350-400,,,,,,,,,,,,6294.0,6294.0,,6294.0,,,,,
BANYAN VILLAS,400-450,,,,,,,,,,,,5927.0,6591.0,,5263.0,6591.0,,,,
BANYAN VILLAS,450-500,,,,,,,,,,,,6414.0,6414.0,,,6414.0,,,,
BAODE BUILDING,,14.0,Freehold,Apartment,27000000.0,27000000.0,,,27000000.0,,,,,,,,,,,,
BAODE BUILDING,110-120,,,,,,,,,,,,3114.285714285714,3100.0,,3025.0,3233.3333333333335,,,,
BARKER 9,400-450,11.0,Freehold,Strata Semi-detached,5350000.0,5350000.0,,,,,5350000.0,,10500.0,12000.0,,9000.0,,12000.0,,,37.15277777777778
BARKER 9,450-500,,,,,,,,,,,,13800.0,14600.0,,11000.0,,15800.0,,14600.0,
BARKER 9,550-600,11.0,Freehold,Strata Semi-detached,5575000.0,5800000.0,5350000.0,,,,,5800000.0,,,,,,,,,
BARKER TERRACES,150-200,,,,,,,,,,,,7391.666666666667,7500.0,,,,7683.333333333333,7800.0,6750.0,
BARKER TERRACES,200-250,,,,,,,,,,,,6400.0,6500.0,,6375.0,6500.0,,,,
BARKER TERRACES,250-300,,,,,,,,,,,,6400.0,6400.0,,,6400.0,,,,
BARKER VILLE,300-350,11.0,Freehold,Strata Semi-detached,3350000.0,3350000.0,,,3350000.0,,,,5750.0,5750.0,,,5750.0,,,,48.55072463768116
BARKER VILLE,350-400,11.0,Freehold,Strata Semi-detached,3420000.0,3420000.0,,,,,3420000.0,,5500.0,5500.0,,,5500.0,,,,51.81818181818182
BAROSSA GARDENS,100-150,,,,,,,,,,,,6609.090909090909,7000.0,,,,6516.666666666667,6650.0,7000.0,
BAROSSA GARDENS,150-200,5.0,Freehold,Strata Terrace,2558000.0,2830000.0,,2290000.0,2690000.0,,2830000.0,,4852.5,5300.0,,3841.6666666666665,5285.714285714285,,,,44.496855345911946
BARTLEY RESIDENCES,100-110,19.0,99 yrs lease commencing from 2011,Apartment,1760718.6382978724,2000000.0,1415000.0,1544062.5,1691777.6,1861538.4615384615,2094984.0,2160000.0,4204.331081081081,4750.0,3083.5,3409.897435897436,3713.8888888888887,4961.076923076923,4867.64705882353,4990.909090909091,35.08771929824561
BARTLEY RESIDENCES,100-150,19.0,99 yrs lease commencing from 2011,Apartment,1931381.2173913044,2578000.0,1638400.0,1765200.0,1969611.0,,2267220.0,2578000.0,,,,,,,,,
BARTLEY RESIDENCES,110-120,,,,,,,,,,,,4150.0,4700.0,,3200.0,4175.0,,4450.0,,
BARTLEY RESIDENCES,120-130,,,,,,,,,,,,5040.078947368421,6000.0,,4008.3333333333335,5276.363636363636,6010.0,5481.444444444444,6000.0,
BARTLEY RESIDENCES,130-140,,,,,,,,,,,,4400.0,5000.0,,3800.0,,,5000.0,,
BARTLEY RESIDENCES,140-150,,,,,,,,,,,,5041.666666666667,6400.0,,3700.0,4450.0,4850.0,6000.0,6400.0,
BARTLEY RESIDENCES,150-160,19.0,99 yrs lease commencing from 2011,Apartment,2081000.0,2295000.0,1900000.0,2045000.0,2207500.0,,,,5207.142857142857,6000.0,,4175.0,5000.0,,5700.0,6000.0,31.875
BARTLEY RESIDENCES,150-200,19.0,99 yrs lease commencing from 2011,Apartment,2492375.0,2822000.0,2400000.0,2373750.0,2822000.0,,,,,,,,,,,,
BARTLEY RESIDENCES,160-170,,,,,,,,,,,,3900.0,4500.0,,3300.0,,,4500.0,,
BARTLEY RESIDENCES,180-190,,,,,,,,,,,,7000.0,7000.0,,,,7000.0,,,
BARTLEY RESIDENCES,200-210,,,,,,,,,,,,4133.333333333333,3200.0,,4200.0,5000.0,,,3200.0,
BARTLEY RESIDENCES,40-50,19.0,99 yrs lease commencing from 2011,Apartment,761969.4,833000.0,684600.0,695000.0,747698.2857142857,789412.5714285715,824625.0,827800.0,2633.8076923076924,2900.0,1900.0,2066.5714285714284,2514.915254237288,3113.2075471698113,2919.2982456140353,2976.315789473684,23.936781609195403
BARTLEY RESIDENCES,50-60,19.0,99 yrs lease commencing from 2011,Apartment,788000.0,788000.0,,,788000.0,,,,2795.0,3000.0,,2216.6666666666665,2750.0,3250.0,3150.0,3000.0,21.88888888888889
BARTLEY RESIDENCES,70-80,19.0,99 yrs lease commencing from 2011,Apartment,1218108.8780487804,1450000.0,1151296.0,1099899.076923077,1234459.2,1245000.0,1362666.6666666667,1390000.0,3353.0158730158732,3600.0,2600.0,2682.9166666666665,3172.553191489362,3821.25,3819.5652173913045,3760.714285714286,33.56481481481482
BARTLEY RESIDENCES,80-90,19.0,99 yrs lease commencing from 2011,Apartment,1357095.52,1638000.0,1272500.0,1218981.3333333333,1285750.0,1434000.0,1546083.3333333333,1638000.0,3656.697247706422,4400.0,2400.0,2762.5,3520.8333333333335,4270.833333333333,4097.5,4156.666666666667,31.02272727272727
BARTLEY RESIDENCES,90-100,19.0,99 yrs lease commencing from 2011,Apartment,1674239.6842105263,1850000.0,1281666.5,1440000.0,1660000.0,1738333.3333333333,1948412.5714285714,1850000.0,4127.34375,5000.0,3166.6666666666665,3286.3636363636365,3900.0,4860.0,4626.666666666667,4900.0,30.833333333333332
BARTLEY RIDGE,100-110,13.0,99 yrs lease commencing from 2012,Condominium,1950277.7142857143,2400000.0,1620000.0,1655000.0,,2102962.6666666665,2227000.0,,4513.725,5900.0,3000.0,3389.285714285714,4793.75,5409.9,5378.571428571428,,33.898305084745765
BARTLEY RIDGE,100-150,13.0,99 yrs lease commencing from 2012,Condominium,2122090.909090909,2488000.0,1856000.0,1872888.888888889,1920000.0,2495000.0,2594500.0,,,,,,,,,,
BARTLEY RIDGE,110-120,,,,,,,,,,,,4393.75,5000.0,3450.0,3750.0,4650.0,,5066.666666666667,,
BARTLEY RIDGE,120-130,,,,,,,,,,,,5587.5,6300.0,,3300.0,4350.0,6720.0,5700.0,5900.0,
BARTLEY RIDGE,140-150,,,,,,,,,,,,4804.761904761905,6000.0,,3875.0,4475.0,6000.0,5178.571428571428,5750.0,
BARTLEY RIDGE,150-160,13.0,99 yrs lease commencing from 2012,Condominium,1850000.0,1850000.0,1850000.0,,,,,,4593.333333333333,5380.0,,4200.0,5380.0,,,,28.65551425030979
BARTLEY RIDGE,150-200,13.0,99 yrs lease commencing from 2012,Condominium,2386000.0,2700000.0,2128000.0,2330000.0,,2700000.0,,,,,,,,,,,
BARTLEY RIDGE,190-200,,,,,,,,,,,,6520.0,9500.0,,5250.0,,5600.0,7000.0,9500.0,
BARTLEY RIDGE,40-50,13.0,99 yrs lease commencing from 2012,Condominium,767844.0597014925,860000.0,706428.5714285715,726532.3333333334,759875.0,821377.6,856250.0,849841.1428571428,2595.005681818182,3000.0,2050.0,2036.6881720430108,2479.310344827586,3001.230769230769,2925.3521126760565,2983.823529411765,23.88888888888889
BARTLEY RIDGE,50-60,13.0,99 yrs lease commencing from 2012,Condominium,799750.0,890000.0,,715000.0,786000.0,808000.0,,890000.0,2530.0,2900.0,,2175.0,2550.0,,2983.3333333333335,,25.574712643678158
BARTLEY RIDGE,60-70,13.0,99 yrs lease commencing from 2012,Condominium,1189660.923076923,1430000.0,1064629.3333333333,1085991.3846153845,1173777.7777777778,1269714.2857142857,1350600.0,1440000.0,3372.012578616352,4000.0,,2616.25,3173.75,4006.451612903226,3737.5,3816.6666666666665,29.791666666666668
BARTLEY RIDGE,70-80,13.0,99 yrs lease commencing from 2012,Condominium,1387457.9268292682,1600000.0,1230000.0,1189375.0,1285555.4285714286,1447999.9090909092,1552388.8,1615000.0,3467.3417721518986,3800.0,,2657.8125,3491.2162162162163,4086.451612903226,3929.3548387096776,3872.7272727272725,35.08771929824561
BARTLEY RIDGE,80-90,13.0,99 yrs lease commencing from 2012,Condominium,1590776.1282051282,1910000.0,1366666.6666666667,1418097.6153846155,1531000.0,1681333.3333333333,1865750.0,1941200.0,4082.330097087379,4100.0,3100.0,3080.0,3978.5714285714284,4930.0,4525.263157894737,4600.0,38.82113821138211
BARTLEY RIDGE,90-100,13.0,99 yrs lease commencing from 2012,Condominium,1720078.3529411764,1838888.0,1450000.0,1510324.0,1632500.0,1811375.0,2006111.0,1838888.0,4170.215053763441,5500.0,,3185.9375,3878.5714285714284,5072.727272727273,4789.523809523809,4850.0,27.861939393939394
BARTLEY RISE,150-200,19.0,Freehold,Terrace,3450000.0,3450000.0,,,,,3450000.0,,,,,,,,,,
BARTLEY RISE,300-350,19.0,Freehold,Semi-detached,7500000.0,7500000.0,,,,7500000.0,,,,,,,,,,,
BARTLEY RISE ESTATE,100-150,,,,,,,,,,,,5500.0,6000.0,,,,,5000.0,6000.0,
BARTLEY RISE ESTATE,150-160,19.0,Freehold,Terrace,3902666.6666666665,4450000.0,2150000.0,,,,4779000.0,,,,,,,,,,
BARTLEY RISE ESTATE,150-200,19.0,Freehold,Strata Terrace,2760000.0,3100000.0,,2590000.0,3100000.0,,,,4956.25,5300.0,,4216.666666666667,,4700.0,5666.666666666667,5300.0,48.74213836477987
BARTLEY RISE ESTATE,200-250,,,,,,,,,,,,4400.0,4000.0,,,4400.0,,,,
BARTLEY RISE ESTATE,250-300,,,,,,,,,,,,6200.0,6200.0,,,,,6200.0,,
BARTLEY RISE ESTATE,300-350,19.0,Freehold,Terrace,3080000.0,3080000.0,,,3080000.0,,,,5900.0,5900.0,,,5900.0,,,,43.502824858757066
BARTLEY RISE ESTATE,350-400,,,,,,,,,,,,18000.0,18000.0,,,,18000.0,,,
BARTLEY RISE ESTATE,500-550,19.0,Freehold,Detached,7818888.0,7818888.0,,,,,,7818888.0,,,,,,,,,
BARTLEY VILLAS,100-150,19.0,99 yrs lease commencing from 1993,Terrace,2699000.0,2998000.0,,,,2400000.0,2998000.0,,,,,,,,,,
BARTLEY VILLAS,150-200,19.0,99 yrs lease commencing from 1993,Terrace,2004000.0,2080000.0,,1928000.0,,2080000.0,,,,,,,,,,,
BARTLEY VILLAS,200-250,19.0,99 yrs lease commencing from 1993,Semi-detached,1980000.0,1980000.0,1980000.0,,,,,,7625.0,7500.0,,,7500.0,,7666.666666666667,,22.0
BARTLEY VILLAS,250-300,19.0,99 yrs lease commencing from 1993,Semi-detached,2800000.0,2800000.0,,,2800000.0,,,,8000.0,8000.0,,,8000.0,,,,29.166666666666668
BARTLEY VUE,100-110,19.0,99 yrs lease commencing from 2020,Apartment,2127000.0,2127000.0,,,,2127000.0,,,,,,,,,,,
BARTLEY VUE,100-150,19.0,99 yrs lease commencing from 2020,Apartment,2524907.777777778,2494000.0,,2470000.0,2534400.0,2506593.3333333335,2626500.0,2494000.0,,,,,,,,,
BARTLEY VUE,60-70,19.0,99 yrs lease commencing from 2020,Apartment,1414682.6785714286,1600000.0,,1361508.8461538462,1456037.037037037,,1455000.0,1600000.0,,,,,,,,,
BARTLEY VUE,70-80,19.0,99 yrs lease commencing from 2020,Apartment,1765250.0,1725000.0,,,,1698000.0,1819000.0,1725000.0,,,,,,,,,
BARTLEY VUE,80-90,19.0,99 yrs lease commencing from 2020,Apartment,1802500.0,2000000.0,,1666000.0,1801600.0,1887000.0,2000000.0,,,,,,,,,,
BARTLEY VUE,90-100,19.0,99 yrs lease commencing from 2020,Apartment,2074296.2962962964,2163000.0,,,1909800.0,2068888.888888889,2136454.5454545454,2168000.0,,,,,,,,,
BASSEIN COURT,100-150,11.0,Freehold,Apartment,2033333.3333333333,2100000.0,,2000000.0,,,2100000.0,,,,,,,,,,
BASSEIN COURT,120-130,,,,,,,,,,,,3638.8888888888887,5000.0,,3200.0,3510.0,,3500.0,5000.0,
BASSEIN COURT,160-170,,,,,,,,,,,,4500.0,5000.0,,,4000.0,,5000.0,,
BASSEIN COURT,80-90,,,,,,,,,,,,3000.0,3000.0,,,3000.0,,,,
BAYOU RESIDENCE,100-110,,,,,,,,,,,,3475.0,3500.0,,,3450.0,3500.0,,,
BAYOU RESIDENCE,110-120,,,,,,,,,,,,4100.0,4100.0,,,,,4100.0,,
BAYOU RESIDENCE,130-140,,,,,,,,,,,,3125.0,3600.0,,2700.0,3100.0,,3600.0,,
BAYOU RESIDENCE,150-160,19.0,Freehold,Apartment,1570000.0,1560000.0,,1580000.0,1560000.0,,,,2350.0,2350.0,,2350.0,,,,,55.319148936170215
BAYOU RESIDENCE,70-80,19.0,Freehold,Apartment,1000000.0,1000000.0,,,1000000.0,,,,2750.0,3200.0,,2333.3333333333335,2550.0,3350.0,3200.0,,26.041666666666668
BAYOU RESIDENCE,80-90,19.0,Freehold,Apartment,1210000.0,1350000.0,,1085000.0,,,1320000.0,1350000.0,3157.1428571428573,3800.0,,2650.0,2570.0,3708.3333333333335,3800.0,,29.605263157894736
BAYOU RESIDENCE,90-100,,,,,,,,,,,,3000.0,3500.0,,2500.0,,3500.0,,,
BAYSHORE PARK,100-110,16.0,99 yrs lease commencing from 1982,Condominium,1396950.0,1716000.0,1230000.0,1240428.5714285714,1450000.0,1566000.0,1716000.0,,3800.3865030674847,4300.0,2800.0,3099.5348837209303,3569.4523809523807,4397.793103448276,4286.764705882353,4298.571428571428,33.25581395348837
BAYSHORE PARK,100-150,16.0,99 yrs lease commencing from 1982,Condominium,1492423.5,1670000.0,1222500.0,1209000.0,1500000.0,1608888.0,1728377.6,1660000.0,,,,,,,,,
BAYSHORE PARK,110-120,,,,,,,,,,,,3958.649789029536,4600.0,3083.3333333333335,3150.8928571428573,3850.8333333333335,4405.813953488372,4416.071428571428,4457.894736842105,
BAYSHORE PARK,190-200,,,,,,,,,,,,5900.0,5900.0,,,,,5900.0,,
BAYSHORE PARK,200-210,,,,,,,,,,,,5952.112676056338,6500.0,4800.0,4821.0526315789475,5633.333333333333,6678.125,6680.0,6930.0,
BAYSHORE PARK,200-250,16.0,99 yrs lease commencing from 1982,Condominium,2413285.5714285714,2320000.0,2159998.0,2191600.0,2540000.0,2584000.0,2605000.0,,,,,,,,,,
BAYSHORE PARK,210-220,,,,,,,,,,,,5843.75,6800.0,,4575.0,4600.0,7200.0,,6800.0,
BAYSHORE PARK,300-350,16.0,99 yrs lease commencing from 1982,Condominium,3410000.0,3410000.0,,,,3410000.0,,,,,,,,,,,
BAYSHORE PARK,350-400,16.0,99 yrs lease commencing from 1982,Condominium,2850000.0,2850000.0,2850000.0,,,,,,,,,,,,,,
BAYSHORE PARK,50-60,16.0,99 yrs lease commencing from 1982,Condominium,706500.0,808000.0,655000.0,,708000.0,,,808000.0,2594.8275862068967,3350.0,2000.0,1975.0,2450.0,2940.625,2868.181818181818,2870.0,20.099502487562187
BAYSHORE PARK,60-70,16.0,99 yrs lease commencing from 1982,Condominium,749000.0,749000.0,,749000.0,,,,,2828.5714285714284,3000.0,,1900.0,2550.0,3100.0,3600.0,3000.0,20.805555555555554
BAYSHORE PARK,70-80,,,,,,,,,,,,3420.2702702702704,3050.0,,,3500.0,3434.782608695652,3388.4615384615386,,
BAYSHORE PARK,80-90,16.0,99 yrs lease commencing from 1982,Condominium,1116166.8695652173,1200000.0,918777.7777777778,990237.5172413794,1136875.0,1237153.8461538462,1228073.391304348,1227777.6,3131.4827586206898,3400.0,2443.75,2470.8374384236454,3010.6975609756096,3624.3970588235293,3560.4363636363637,3533.909090909091,29.41176470588235
BAYSHORE PARK,90-100,16.0,99 yrs lease commencing from 1982,Condominium,1200000.0,1440000.0,987500.0,1160000.0,,,1368333.3333333333,,3193.7837837837837,3200.0,2300.0,2547.2727272727275,3352.222222222222,3620.0,3720.0,3250.0,37.5
BAYSHORE PARK,>300,,,,,,,,,,,,8327.777777777777,7900.0,6700.0,7550.0,8533.333333333334,9250.0,8685.714285714286,9216.666666666666,
BAYSHORE TERRACE,200-250,,,,,,,,,,,,4712.5,5300.0,,4150.0,3800.0,4950.0,5200.0,5300.0,
BAYVILLE CONDOMINIUM,100-110,,,,,,,,,,,,3590.0,4200.0,,2850.0,3000.0,3900.0,4000.0,4200.0,
BAYVILLE CONDOMINIUM,100-150,5.0,Freehold,Condominium,1560285.7142857143,1860000.0,1380000.0,1426000.0,,1380000.0,1725000.0,1860000.0,,,,,,,,,
BAYVILLE CONDOMINIUM,110-120,,,,,,,,,,,,3603.6153846153848,4500.0,2600.0,2992.3076923076924,3296.153846153846,4107.333333333333,4095.0,4266.666666666667,
BAYVILLE CONDOMINIUM,150-200,5.0,Freehold,Condominium,2600000.0,2900000.0,,2300000.0,,,2900000.0,,,,,,,,,,
BAYVILLE CONDOMINIUM,170-180,,,,,,,,,,,,4950.0,6000.0,,3900.0,,6000.0,,,
BAYVILLE CONDOMINIUM,80-90,,,,,,,,,,,,2912.5,3500.0,,2500.0,2800.0,3033.3333333333335,3050.0,,
BAYVILLE CONDOMINIUM,90-100,5.0,Freehold,Condominium,1381333.3333333333,1520000.0,1125000.0,,,1499000.0,,1520000.0,2561.1111111111113,3400.0,,2130.0,3500.0,4300.0,2300.0,,37.254901960784316
BAYWATER,100-150,16.0,99 yrs lease commencing from 2001,Condominium,1583956.2666666666,1800000.0,1313700.0,1506787.5555555555,1431700.0,1717777.7777777778,1905333.3333333333,1800000.0,,,,,,,,,
BAYWATER,110-120,,,,,,,,,,,,4307.8125,4500.0,3200.0,3278.5714285714284,3683.3333333333335,5222.222222222223,4925.0,,
BAYWATER,120-130,,,,,,,,,,,,4444.444444444444,5600.0,,3383.3333333333335,4200.0,5000.0,5140.0,5600.0,
BAYWATER,130-140,,,,,,,,,,,,3500.0,3500.0,,3500.0,,,,,
BAYWATER,140-150,,,,,,,,,,,,5287.5,5400.0,,4062.5,5500.0,6433.333333333333,5750.0,5400.0,
BAYWATER,200-250,16.0,99 yrs lease commencing from 2001,Condominium,2113000.0,2550000.0,1580000.0,1560000.0,,2437500.0,,2550000.0,,,,,,,,,
BAYWATER,210-220,,,,,,,,,,,,5900.0,5900.0,,,,5900.0,,,
BAYWATER,90-100,16.0,99 yrs lease commencing from 2001,Condominium,1213409.0909090908,1400000.0,,1085000.0,1137500.0,1289166.6666666667,1380000.0,,3502.3255813953488,3450.0,,2820.0,3383.3333333333335,3857.1428571428573,3935.0,3862.5,33.81642512077295
BAYWIND RESIDENCES,100-150,15.0,Freehold,Apartment,2596428.5714285714,2626000.0,,,2596428.5714285714,,,,,,,,,,,,
BAYWIND RESIDENCES,80-90,15.0,Freehold,Apartment,2086750.0,2085000.0,,,2077000.0,2092600.0,,,,,,,,,,,
BAYWIND RESIDENCES,90-100,15.0,Freehold,Apartment,2240000.0,2291000.0,,,2234000.0,2250000.0,,,,,,,,,,,
BEACH ROAD CONSERVATION AREA,170-180,,,,,,,,,,,,5204.0,5782.0,,4626.0,,,5782.0,,
BEACON HEIGHTS,100-110,12.0,999 yrs lease commencing from 1882,Condominium,1491363.6363636365,1720000.0,1297000.0,1352000.0,1575000.0,1700000.0,,,3892.8571428571427,4400.0,2700.0,3041.6666666666665,3943.75,4687.5,4391.666666666667,4350.0,32.57575757575758
BEACON HEIGHTS,100-150,12.0,999 yrs lease commencing from 1882,Condominium,1745000.0,1690000.0,,1800000.0,,,1690000.0,,,,,,,,,,
BEACON HEIGHTS,130-140,,,,,,,,,,,,4000.0,4000.0,,,,,,4000.0,
BEACON HEIGHTS,150-200,12.0,999 yrs lease commencing from 1882,Condominium,2250000.0,2250000.0,,,,2250000.0,,,,,,,,,,,
BEACON HEIGHTS,180-190,,,,,,,,,,,,4550.0,4400.0,,,,4700.0,4400.0,,
BEACON HEIGHTS,60-70,12.0,999 yrs lease commencing from 1882,Condominium,864428.5714285715,995000.0,815000.0,829750.0,852500.0,916500.0,955000.0,,2894.985507246377,3400.0,,2267.3125,2773.722222222222,3366.6666666666665,3179.1666666666665,3112.5,24.387254901960784
BEACON HEIGHTS,80-90,12.0,999 yrs lease commencing from 1882,Condominium,1264920.5714285714,1396000.0,1072666.6666666667,1040000.0,1213333.3333333333,1348444.0,1429500.0,1396000.0,3307.5471698113206,3500.0,2550.0,2561.2903225806454,3292.8571428571427,3932.608695652174,3720.0,3693.75,33.238095238095234
BEACON HEIGHTS,90-100,12.0,999 yrs lease commencing from 1882,Condominium,1417166.6666666667,1710000.0,1170000.0,1297500.0,1400000.0,,1669000.0,,3796.7741935483873,4800.0,,2905.5555555555557,3762.5,4550.0,4200.0,4266.666666666667,29.6875
BEAU VISTA,250-300,14.0,Freehold,Strata Terrace,2900000.0,2900000.0,,,,,,2900000.0,,,,,,,,,
BEAUFORT ON NASSIM,100-150,10.0,Freehold,Condominium,3275000.0,3300000.0,,,,,3250000.0,3300000.0,,,,,,,,,
BEAUFORT ON NASSIM,110-120,,,,,,,,,,,,7566.666666666667,7800.0,,6300.0,,8600.0,,7800.0,
BEAUFORT ON NASSIM,120-130,,,,,,,,,,,,7750.0,7200.0,,,8000.0,8050.0,7200.0,,
BEAUFORT ON NASSIM,130-140,,,,,,,,,,,,5500.0,5500.0,,,,,,5500.0,
BEAUFORT ON NASSIM,160-170,,,,,,,,,,,,9033.333333333334,9600.0,,8000.0,,9500.0,9600.0,,
BEAUFORT ON NASSIM,170-180,,,,,,,,,,,,9413.333333333334,10800.0,,7550.0,9740.0,10750.0,10000.0,10800.0,
BEAUFORT ON NASSIM,180-190,,,,,,,,,,,,10148.5,12000.0,,8729.333333333334,9000.0,14000.0,10000.0,11000.0,
BEAUFORT ON NASSIM,200-210,,,,,,,,,,,,9500.0,11000.0,,8000.0,,11000.0,,,
BEAUFORT ON NASSIM,200-250,10.0,Freehold,Condominium,6520000.0,6860000.0,,6180000.0,,6860000.0,,,,,,,,,,,
BEAUFORT ON NASSIM,210-220,,,,,,,,,,,,11050.0,11800.0,,9300.0,11000.0,,11950.0,,
BEAUFORT ON NASSIM,220-230,,,,,,,,,,,,9750.0,11000.0,,8500.0,,11000.0,,,
BEAUFORT ON NASSIM,280-290,,,,,,,,,,,,9666.666666666666,11000.0,8000.0,,10000.0,,,11000.0,
BEAUFORT ON NASSIM,290-300,,,,,,,,,,,,12750.0,15000.0,,10500.0,,15000.0,,,
BEAUFORT ON NASSIM,300-350,10.0,Freehold,Condominium,8200000.0,8200000.0,,8200000.0,,,,,,,,,,,,,
BEAUFORT ON NASSIM,>300,,,,,,,,,,,,12309.09090909091,14000.0,10300.0,10100.0,12250.0,14000.0,12666.666666666666,14000.0,
BEAUTY GARDEN,150-160,19.0,999 yrs lease commencing from 1879,Terrace,2460000.0,3300000.0,1890000.0,2325000.0,,3300000.0,,,,,,,,,,,
BEAUTY GARDEN,150-200,19.0,999 yrs lease commencing from 1879,Terrace,3810000.0,4640000.0,,,2980000.0,,4640000.0,,,,,,,,,,
BEAUTY GARDEN,200-250,19.0,999 yrs lease commencing from 1879,Terrace,3100000.0,3100000.0,,,3100000.0,,,,,,,,,,,,
BEAUTY GARDEN,250-300,19.0,999 yrs lease commencing from 1879,Semi-detached,4255000.0,4450000.0,,,4157500.0,4450000.0,,,,,,,,,,,
BEAUTY GARDEN,300-350,19.0,999 yrs lease commencing from 1879,Terrace,3600000.0,3600000.0,,,,3600000.0,,,,,,,,,,,
BEAUTY GARDEN,350-400,19.0,999 yrs lease commencing from 1879,Detached,5628000.0,5628000.0,,,5628000.0,,,,,,,,,,,,
BEAUTY GARDEN,400-450,19.0,999 yrs lease commencing from 1879,Detached,6280000.0,6280000.0,,6280000.0,,,,,,,,,,,,,
BEAUTY GARDEN,450-500,19.0,999 yrs lease commencing from 1879,Detached,5350000.0,5350000.0,,,,,5350000.0,,,,,,,,,,
BEAUTY WORLD CENTRE,150-200,21.0,99 yrs lease commencing from 1979,Apartment,1901277.7777777778,2100000.0,1595000.0,1763333.3333333333,1887500.0,1990000.0,2097500.0,2204500.0,,,,,,,,,
